frame_no,eth_src_address,eth_dst_address,ip_src,ip_dst,tcp_src_port,tcp_dst_port,udp_src_port,udp_dst_port,frame_relative_time,frame_length,frame_arival_time,malicious
694677,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,209.224.139.251,1657.0,22.0,,,391874.619078,62,"Aug 15, 2011 03:22:55.094870000 India Standard Time",1
6702964,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,2316.0,,,-36619610.411976,1434,"Jun 12, 2010 18:24:50.063816000 India Standard Time",1
6662854,00:0d:60:96:ad:25,00:e0:b1:87:f5:94,192.168.3.116,91.190.170.71,3381.0,80.0,,,-36621153.833485,60,"Jun 12, 2010 17:59:06.642307000 India Standard Time",0
6432928,00:0d:60:96:ad:25,00:e0:b1:87:f5:94,192.168.3.116,213.155.64.209,2802.0,80.0,,,-36623317.607865,147,"Jun 12, 2010 17:23:02.867927000 India Standard Time",0
5261087,00:09:6b:e9:cf:6b,00:e0:b1:87:f5:94,192.168.2.112,68.178.178.97,1884.0,80.0,,,-36632200.723448,60,"Jun 12, 2010 14:54:59.752344000 India Standard Time",1
3315770,00:44:66:fc:29:af,00:55:22:af:c6:37,84.53.182.9,172.16.2.111,80.0,4243.0,,,-121033243.114235,96,"Oct  9, 2007 18:10:57.361557000 India Standard Time",0
2816541,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121102727.478903,96,"Oct  8, 2007 22:52:52.996889000 India Standard Time",0
3974778,00:09:6b:e9:a9:00,00:e0:b1:87:f5:94,192.168.2.110,69.84.133.138,2155.0,80.0,,,-36640728.282868,60,"Jun 12, 2010 12:32:52.192924000 India Standard Time",1
1704963,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,213.186.33.91,4494.0,80.0,,,-121113141.294396,60,"Oct  8, 2007 19:59:19.181396000 India Standard Time",0
8891084,00:01:02:72:ab:55,00:e0:b1:87:f5:94,66.196.118.49,192.168.1.104,80.0,21772.0,,,-36583426.382237,842,"Jun 13, 2010 04:27:54.093555000 India Standard Time",0
719092,00:1e:49:db:19:c3,08:00:27:b5:b7:19,"80.58.196.62,147.32.84.165","147.32.84.170,213.0.154.156",1358.0,22.0,,,399279.025675,70,"Aug 15, 2011 05:26:19.501467000 India Standard Time",0
2675626,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121104236.599404,96,"Oct  8, 2007 22:27:43.876388000 India Standard Time",0
7578454,00:01:02:72:ab:55,00:e0:b1:87:f5:94,72.233.119.209,192.168.1.104,80.0,19114.0,,,-36607287.428378,1514,"Jun 12, 2010 21:50:13.047414000 India Standard Time",0
7299817,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.4.120,80.0,4707.0,,,-36611280.725219,1434,"Jun 12, 2010 20:43:39.750573000 India Standard Time",1
5252651,00:0d:60:96:ac:5e,00:e0:b1:87:f5:94,192.168.3.114,69.192.24.88,3860.0,80.0,,,-36632217.53543,60,"Jun 12, 2010 14:54:42.940362000 India Standard Time",0
2657961,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121104440.096776,96,"Oct  8, 2007 22:24:20.379016000 India Standard Time",0
4044026,00:01:02:72:ab:55,00:e0:b1:87:f5:94,192.168.5.122,192.168.4.121,21.0,49160.0,,,-36639240.030702,74,"Jun 12, 2010 12:57:40.445090000 India Standard Time",1
4916715,00:01:02:72:ab:55,00:e0:b1:87:f5:94,207.210.64.84,192.168.4.120,80.0,3583.0,,,-36633381.778532,60,"Jun 12, 2010 14:35:18.697260000 India Standard Time",1
9029989,00:01:02:72:ab:55,00:e0:b1:87:f5:94,66.206.195.55,192.168.2.109,80.0,3776.0,,,-36579456.859104,205,"Jun 13, 2010 05:34:03.616688000 India Standard Time",1
3798662,00:09:6b:e9:d0:88,00:e0:b1:87:f5:94,192.168.2.113,168.144.71.202,4821.0,80.0,,,-36645619.353135,134,"Jun 12, 2010 11:11:21.122657000 India Standard Time",1
7389712,00:11:25:bb:1f:cf,00:e0:b1:87:f5:94,192.168.1.101,169.145.6.65,4294.0,80.0,,,-36608481.368586,163,"Jun 12, 2010 21:30:19.107206000 India Standard Time",0
8468930,00:11:25:bb:cf:0f,00:e0:b1:87:f5:94,192.168.4.120,74.63.40.21,2282.0,80.0,,,-36594617.182442,60,"Jun 13, 2010 01:21:23.293350000 India Standard Time",1
6168983,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.3.115,80.0,2327.0,,,-36627383.612787,1434,"Jun 12, 2010 16:15:16.863005000 India Standard Time",0
8075231,00:09:6b:e9:d0:88,00:e0:b1:87:f5:94,192.168.2.113,69.84.133.138,3193.0,80.0,,,-36597320.870115,60,"Jun 13, 2010 00:36:19.605677000 India Standard Time",1
2043852,00:44:66:fc:29:af,00:55:22:af:c6:37,89.132.1.151,172.16.2.12,5511.0,1506.0,,,-121113623.89994,96,"Oct  8, 2007 19:51:16.575852000 India Standard Time",0
9141263,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,76.13.18.79,22148.0,80.0,,,-36574979.154325,60,"Jun 13, 2010 06:48:41.321467000 India Standard Time",0
5393715,00:01:02:72:ab:55,00:e0:b1:87:f5:94,72.14.204.147,192.168.3.117,80.0,1104.0,,,-36631950.836681,1484,"Jun 12, 2010 14:59:09.639111000 India Standard Time",0
2271454,00:44:66:fc:29:af,00:55:22:af:c6:37,89.132.1.151,172.16.2.12,5511.0,1680.0,,,-121112306.581975,96,"Oct  8, 2007 20:13:13.893817000 India Standard Time",0
2386658,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121107671.485779,96,"Oct  8, 2007 21:30:28.990013000 India Standard Time",0
5170074,00:09:6b:03:e8:a4,00:e0:b1:87:f5:94,192.168.2.109,72.21.211.148,2243.0,80.0,,,-36632386.819259,117,"Jun 12, 2010 14:51:53.656533000 India Standard Time",1
357304,08:00:27:b5:b7:19,00:12:3f:79:0a:65,147.32.84.170,147.32.84.171,1086.0,139.0,,,268461.561077,60,"Aug 13, 2011 17:06:02.036869000 India Standard Time",1
8886184,00:01:02:72:ab:55,00:e0:b1:87:f5:94,174.129.196.27,192.168.1.104,80.0,21755.0,,,-36583577.46849,1514,"Jun 13, 2010 04:25:23.007302000 India Standard Time",0
6583236,00:01:02:72:ab:55,00:e0:b1:87:f5:94,117.53.171.125,192.168.4.120,80.0,4294.0,,,-36622352.515671,1514,"Jun 12, 2010 17:39:07.960121000 India Standard Time",1
2901515,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,195.50.87.130,1097.0,80.0,,,-121101825.243688,66,"Oct  8, 2007 23:07:55.232104000 India Standard Time",0
3460163,00:01:02:72:ab:55,00:e0:b1:87:f5:94,198.173.85.138,192.168.4.119,80.0,4520.0,,,-36654868.665428,1514,"Jun 12, 2010 08:37:11.810364000 India Standard Time",0
5434929,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1834.0,,,-36631880.712591,1434,"Jun 12, 2010 15:00:19.763201000 India Standard Time",1
1459067,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.14,194.95.236.6,1602.0,80.0,,,-121114801.177513,60,"Oct  8, 2007 19:31:39.298279000 India Standard Time",0
9244375,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.63.40.21,192.168.4.120,80.0,3860.0,,,-36572052.730468,1434,"Jun 13, 2010 07:37:27.745324000 India Standard Time",1
4631374,00:01:02:72:ab:55,00:e0:b1:87:f5:94,63.135.80.46,192.168.4.119,80.0,4826.0,,,-36634334.851144,1514,"Jun 12, 2010 14:19:25.624648000 India Standard Time",0
8408273,00:11:25:bb:cf:0f,00:e0:b1:87:f5:94,192.168.4.120,68.178.144.78,1853.0,80.0,,,-36594885.686481,60,"Jun 13, 2010 01:16:54.789311000 India Standard Time",1
3715431,00:01:02:72:ab:55,00:e0:b1:87:f5:94,192.168.5.122,192.168.1.104,80.0,16279.0,,,-36647991.802921,1514,"Jun 12, 2010 10:31:48.672871000 India Standard Time",1
7035152,00:01:02:72:ab:55,00:e0:b1:87:f5:94,130.14.29.30,192.168.1.104,50433.0,18734.0,,,-36614358.859078,1514,"Jun 12, 2010 19:52:21.616714000 India Standard Time",0
2557025,00:44:66:fc:29:af,00:55:22:af:c6:37,207.38.10.202,172.16.2.2,80.0,1514.0,,,-121105565.430542,60,"Oct  8, 2007 22:05:35.045250000 India Standard Time",0
3660360,00:01:02:72:ab:55,00:e0:b1:87:f5:94,67.195.160.76,192.168.4.121,80.0,51544.0,,,-36650338.337274,1514,"Jun 12, 2010 09:52:42.138518000 India Standard Time",0
3282790,00:44:66:fc:29:af,00:55:22:af:c6:37,152.66.249.135,172.16.2.2,22.0,1352.0,,,-121060235.987426,60,"Oct  9, 2007 10:41:04.488366000 India Standard Time",0
1921452,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,88.191.55.47,,,30720.0,30720.0,-121111806.682855,76,"Oct  8, 2007 20:21:33.792937000 India Standard Time",0
7990518,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.2.113,80.0,3193.0,,,-36597545.721657,1434,"Jun 13, 2010 00:32:34.754135000 India Standard Time",1
7156351,00:02:55:bf:75:a9,00:e0:b1:87:f5:94,192.168.2.108,82.98.86.181,3589.0,80.0,,,-36612665.836134,62,"Jun 12, 2010 20:20:34.639658000 India Standard Time",0
6685888,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,65.54.81.16,18193.0,80.0,,,-36620316.389552,60,"Jun 12, 2010 18:13:04.086240000 India Standard Time",0
976665,08:00:27:b5:b7:19,08:00:27:1f:65:4a,147.32.84.165,147.32.84.192,,,7600.0,7600.0,777051.886713,1098,"Aug 19, 2011 14:22:32.362505000 India Standard Time",0
9023929,00:01:02:72:ab:55,00:e0:b1:87:f5:94,216.137.33.194,192.168.4.120,80.0,3527.0,,,-36579501.038157,1514,"Jun 13, 2010 05:33:19.437635000 India Standard Time",1
4298496,00:01:02:72:ab:55,00:e0:b1:87:f5:94,213.171.218.136,192.168.2.113,80.0,1442.0,,,-36637086.132929,1514,"Jun 12, 2010 13:33:34.342863000 India Standard Time",1
4996028,00:01:02:72:ab:55,00:e0:b1:87:f5:94,203.73.24.75,192.168.2.109,80.0,1360.0,,,-36633140.674318,1514,"Jun 12, 2010 14:39:19.801474000 India Standard Time",1
5948756,00:01:02:72:ab:55,00:e0:b1:87:f5:94,78.46.51.83,192.168.3.116,80.0,1961.0,,,-36628359.927552,1514,"Jun 12, 2010 15:59:00.548240000 India Standard Time",0
6902208,00:01:02:72:ab:55,00:e0:b1:87:f5:94,204.13.161.71,192.168.4.119,443.0,2544.0,,,-36615397.87994,1221,"Jun 12, 2010 19:35:02.595852000 India Standard Time",0
6784915,00:09:6b:d8:7f:9a,00:e0:b1:87:f5:94,192.168.3.117,76.74.254.123,2713.0,80.0,,,-36617858.081224,60,"Jun 12, 2010 18:54:02.394568000 India Standard Time",0
295198,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,193.232.128.6,,,2077.0,53.0,16051.213827,72,"Aug 10, 2011 18:59:11.689619000 India Standard Time",1
7625668,00:01:02:72:ab:55,00:e0:b1:87:f5:94,212.58.246.160,192.168.1.101,80.0,4542.0,,,-36604915.160815,1514,"Jun 12, 2010 22:29:45.314977000 India Standard Time",0
7392921,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.71.208.76,192.168.1.103,80.0,4137.0,,,-36608422.578186,86,"Jun 12, 2010 21:31:17.897606000 India Standard Time",1
321082,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,147.32.80.9,,,2079.0,53.0,17182.929667,69,"Aug 10, 2011 19:18:03.405459000 India Standard Time",1
4083784,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,192.168.4.121,20105.0,49451.0,,,-36639218.600893,60,"Jun 12, 2010 12:58:01.874899000 India Standard Time",1
6437036,00:11:25:bb:ce:a1,00:e0:b1:87:f5:94,192.168.1.102,69.84.133.138,3226.0,80.0,,,-36623309.896753,60,"Jun 12, 2010 17:23:10.579039000 India Standard Time",0
8859904,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,66.114.52.17,21719.0,80.0,,,-36584388.637752,60,"Jun 13, 2010 04:11:51.838040000 India Standard Time",0
6553043,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,198.164.30.2,,,31167.0,53.0,-36622542.305994,87,"Jun 12, 2010 17:35:58.169798000 India Standard Time",1
8300331,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.2.110,80.0,3699.0,,,-36596780.740369,1434,"Jun 13, 2010 00:45:19.735423000 India Standard Time",1
9184303,00:01:02:72:ab:55,00:e0:b1:87:f5:94,216.246.64.69,192.168.1.104,80.0,22169.0,,,-36574462.317035,1514,"Jun 13, 2010 06:57:18.158757000 India Standard Time",0
2018718,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.12,89.132.1.151,1506.0,5511.0,,,-121113779.745347,70,"Oct  8, 2007 19:48:40.730445000 India Standard Time",0
5848414,00:01:02:72:ab:55,00:e0:b1:87:f5:94,97.74.104.201,192.168.1.105,443.0,17610.0,,,-36630059.883451,1434,"Jun 12, 2010 15:30:40.592341000 India Standard Time",0
2279548,00:44:66:fc:29:af,00:55:22:af:c6:37,24.176.29.223,172.16.2.14,,,36342.0,15610.0,-121112271.178432,96,"Oct  8, 2007 20:13:49.297360000 India Standard Time",0
7009807,00:01:02:72:ab:55,00:e0:b1:87:f5:94,67.212.184.66,192.168.1.101,80.0,3361.0,,,-36614444.520756,1514,"Jun 12, 2010 19:50:55.955036000 India Standard Time",0
5513032,00:09:6b:e9:cf:6b,00:e0:b1:87:f5:94,192.168.2.112,68.178.178.97,1963.0,80.0,,,-36631735.561508,60,"Jun 12, 2010 15:02:44.914284000 India Standard Time",1
681112,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,208.139.32.106,3548.0,22.0,,,387649.842487,62,"Aug 15, 2011 02:12:30.318279000 India Standard Time",1
8065261,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.2.113,80.0,3193.0,,,-36597348.12359,1434,"Jun 13, 2010 00:35:52.352202000 India Standard Time",1
7668887,00:01:02:72:ab:55,00:e0:b1:87:f5:94,209.84.20.126,192.168.4.120,80.0,1070.0,,,-36603961.802334,1514,"Jun 12, 2010 22:45:38.673458000 India Standard Time",1
3122368,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121099440.875983,96,"Oct  8, 2007 23:47:39.599809000 India Standard Time",0
531013,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,178.77.71.27,3389.0,2708.0,,,326546.691822,60,"Aug 14, 2011 09:14:07.167614000 India Standard Time",1
5024338,00:01:02:72:ab:55,00:e0:b1:87:f5:94,208.113.162.153,192.168.1.103,80.0,2948.0,,,-36632884.36375,1514,"Jun 12, 2010 14:43:36.112042000 India Standard Time",1
7373399,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.192.24.88,192.168.2.110,80.0,3159.0,,,-36609286.22763,1514,"Jun 12, 2010 21:16:54.248162000 India Standard Time",1
4173086,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,192.168.4.121,40545.0,49476.0,,,-36639169.730088,60,"Jun 12, 2010 12:58:50.745704000 India Standard Time",1
4019718,00:11:25:b9:a7:ed,00:09:6b:e9:d0:88,192.168.2.106,192.168.2.113,3583.0,139.0,,,-36639407.011063,60,"Jun 12, 2010 12:54:53.464729000 India Standard Time",1
1722629,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121113074.803813,96,"Oct  8, 2007 20:00:25.671979000 India Standard Time",0
6633961,00:09:6b:e9:cf:6b,00:e0:b1:87:f5:94,192.168.2.112,68.178.178.97,2272.0,80.0,,,-36622105.583346,60,"Jun 12, 2010 17:43:14.892446000 India Standard Time",1
4789254,00:01:02:72:ab:55,00:e0:b1:87:f5:94,204.13.161.71,192.168.4.119,443.0,1091.0,,,-36634038.496192,1221,"Jun 12, 2010 14:24:21.979600000 India Standard Time",0
7982656,00:09:6b:e9:d0:88,00:e0:b1:87:f5:94,192.168.2.113,69.84.133.138,3193.0,80.0,,,-36597566.124376,60,"Jun 13, 2010 00:32:14.351416000 India Standard Time",1
788806,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,109.74.55.27,3389.0,11256.0,,,419463.386847,70,"Aug 15, 2011 11:02:43.862639000 India Standard Time",1
8240644,00:09:6b:e9:a9:00,00:e0:b1:87:f5:94,192.168.2.110,69.84.133.138,3699.0,80.0,,,-36596920.489042,60,"Jun 13, 2010 00:42:59.986750000 India Standard Time",1
4798595,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1660.0,,,-36634017.801095,1434,"Jun 12, 2010 14:24:42.674697000 India Standard Time",1
6645340,00:0d:60:96:ae:5c,33:33:00:01:00:02,,,,,546.0,547.0,-36621608.835102,151,"Jun 12, 2010 17:51:31.640690000 India Standard Time",0
4944339,00:09:6b:e9:cf:6b,00:e0:b1:87:f5:94,192.168.2.112,68.178.178.97,1705.0,80.0,,,-36633325.209708,60,"Jun 12, 2010 14:36:15.266084000 India Standard Time",1
4991461,00:02:55:7f:70:de,00:e0:b1:87:f5:94,192.168.4.119,203.73.24.75,1340.0,80.0,,,-36633166.895832,60,"Jun 12, 2010 14:38:53.579960000 India Standard Time",0
3390309,00:44:66:fc:29:af,00:55:22:af:c6:37,195.70.62.42,172.16.2.111,80.0,4392.0,,,-121030730.49744,96,"Oct  9, 2007 18:52:49.978352000 India Standard Time",0
3348721,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.111,149.174.134.201,4326.0,80.0,,,-121031928.463104,66,"Oct  9, 2007 18:32:52.012688000 India Standard Time",0
8546747,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,203.73.24.75,20687.0,80.0,,,-36593948.862754,60,"Jun 13, 2010 01:32:31.613038000 India Standard Time",0
4179586,00:01:02:72:ab:55,00:e0:b1:87:f5:94,192.168.5.122,192.168.4.121,48677.0,49479.0,,,-36639166.093672,60,"Jun 12, 2010 12:58:54.382120000 India Standard Time",1
154609,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,188.72.246.72,,,2077.0,53.0,8701.759922,75,"Aug 10, 2011 16:56:42.235714000 India Standard Time",1
4593419,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1477.0,,,-36634405.434551,1434,"Jun 12, 2010 14:18:15.041241000 India Standard Time",1
631135,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,178.77.71.27,3389.0,1507.0,,,336639.153952,1514,"Aug 14, 2011 12:02:19.629744000 India Standard Time",1
5304687,00:01:02:72:ab:55,00:e0:b1:87:f5:94,64.202.167.128,192.168.1.105,80.0,16910.0,,,-36632113.290731,60,"Jun 12, 2010 14:56:27.185061000 India Standard Time",0
4598144,00:09:6b:e9:cf:6b,00:e0:b1:87:f5:94,192.168.2.112,68.178.178.97,1475.0,80.0,,,-36634395.17363,66,"Jun 12, 2010 14:18:25.302162000 India Standard Time",1
8796108,00:09:6b:e9:d0:88,00:e0:b1:87:f5:94,192.168.2.113,209.85.24.58,3631.0,80.0,,,-36586729.076338,60,"Jun 13, 2010 03:32:51.399454000 India Standard Time",1
6903874,00:11:25:bb:1f:cf,00:e0:b1:87:f5:94,192.168.1.101,174.120.43.124,3212.0,80.0,,,-36615316.772989,60,"Jun 12, 2010 19:36:23.702803000 India Standard Time",0
388799,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,124.146.227.180,2141.0,22.0,,,298457.804967,62,"Aug 14, 2011 01:25:58.280759000 India Standard Time",1
6766579,00:09:6b:e9:a9:00,00:e0:b1:87:f5:94,192.168.2.110,69.84.133.138,2850.0,80.0,,,-36617997.883259,60,"Jun 12, 2010 18:51:42.592533000 India Standard Time",1
2716930,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,195.50.87.130,1097.0,80.0,,,-121103777.033083,60,"Oct  8, 2007 22:35:23.442709000 India Standard Time",0
9293743,00:09:6b:e9:cf:6b,00:e0:b1:87:f5:94,192.168.2.112,68.178.178.97,3311.0,80.0,,,-36571008.39138,66,"Jun 13, 2010 07:54:52.084412000 India Standard Time",1
7184947,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,60.43.142.86,18869.0,80.0,,,-36612223.808613,60,"Jun 12, 2010 20:27:56.667179000 India Standard Time",0
7028554,00:01:02:72:ab:55,00:e0:b1:87:f5:94,85.232.60.28,192.168.1.104,80.0,18753.0,,,-36614382.970611,1514,"Jun 12, 2010 19:51:57.505181000 India Standard Time",0
739688,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,215.151.41.56,4546.0,22.0,,,405846.808308,62,"Aug 15, 2011 07:15:47.284100000 India Standard Time",1
1081895,00:1e:49:db:19:c3,08:00:27:1f:65:4a,80.174.182.154,147.32.84.192,,,7600.0,7600.0,778643.757694,115,"Aug 19, 2011 14:49:04.233486000 India Standard Time",0
3588167,00:11:25:bb:cf:0f,00:e0:b1:87:f5:94,192.168.4.120,208.122.28.21,2791.0,80.0,,,-36652127.958277,131,"Jun 12, 2010 09:22:52.517515000 India Standard Time",1
6482367,00:01:02:72:ab:55,00:e0:b1:87:f5:94,75.127.97.72,192.168.1.102,80.0,3241.0,,,-36623209.395949,1514,"Jun 12, 2010 17:24:51.079843000 India Standard Time",0
3609426,00:11:25:bb:cf:0f,00:e0:b1:87:f5:94,192.168.4.120,72.21.211.163,2980.0,80.0,,,-36651813.142178,60,"Jun 12, 2010 09:28:07.333614000 India Standard Time",1
5785670,00:0d:60:96:ac:f6,00:e0:b1:87:f5:94,192.168.4.118,59.106.97.232,1911.0,80.0,,,-36630844.590279,60,"Jun 12, 2010 15:17:35.885513000 India Standard Time",1
6642754,00:01:02:72:ab:55,00:e0:b1:87:f5:94,97.74.144.108,192.168.1.104,80.0,18081.0,,,-36621658.682563,1514,"Jun 12, 2010 17:50:41.793229000 India Standard Time",0
5424054,00:09:6b:03:e8:a4,00:e0:b1:87:f5:94,192.168.2.109,203.73.24.75,2955.0,80.0,,,-36631898.286639,62,"Jun 12, 2010 15:00:02.189153000 India Standard Time",1
2894912,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121101891.527546,96,"Oct  8, 2007 23:06:48.948246000 India Standard Time",0
8709777,00:01:02:72:ab:55,00:e0:b1:87:f5:94,64.12.137.169,192.168.5.122,25.0,33872.0,,,-36588911.0647,103,"Jun 13, 2010 02:56:29.411092000 India Standard Time",1
625615,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,178.77.71.27,3389.0,1371.0,,,336076.731341,102,"Aug 14, 2011 11:52:57.207133000 India Standard Time",1
5367384,00:01:02:72:ab:55,00:e0:b1:87:f5:94,97.74.104.201,192.168.1.105,80.0,16997.0,,,-36631998.307197,1434,"Jun 12, 2010 14:58:22.168595000 India Standard Time",0
5923862,00:01:02:72:ab:55,00:e0:b1:87:f5:94,216.109.86.150,192.168.1.104,80.0,17728.0,,,-36628703.438542,1434,"Jun 12, 2010 15:53:17.037250000 India Standard Time",0
3786082,00:11:25:bb:1f:cf,00:e0:b1:87:f5:94,192.168.1.101,192.168.5.122,4360.0,110.0,,,-36645960.724917,60,"Jun 12, 2010 11:05:39.750875000 India Standard Time",1
3402588,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.111,195.70.35.150,4399.0,80.0,,,-121030640.52422,66,"Oct  9, 2007 18:54:19.951572000 India Standard Time",0
7435455,00:11:25:b9:a7:ed,00:e0:b1:87:f5:94,192.168.2.106,76.74.255.117,1328.0,80.0,,,-36608125.383546,60,"Jun 12, 2010 21:36:15.092246000 India Standard Time",0
8057404,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.2.113,80.0,3193.0,,,-36597368.333586,1434,"Jun 13, 2010 00:35:32.142206000 India Standard Time",1
6555442,00:01:02:72:ab:55,00:e0:b1:87:f5:94,208.116.9.82,192.168.2.106,80.0,3964.0,,,-36622512.147835,60,"Jun 12, 2010 17:36:28.327957000 India Standard Time",0
3360787,00:44:66:fc:29:af,00:55:22:af:c6:37,64.15.126.156,172.16.2.111,80.0,4339.0,,,-121031587.61074,96,"Oct  9, 2007 18:38:32.865052000 India Standard Time",0
3039853,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,195.50.87.130,1097.0,80.0,,,-121100383.555581,60,"Oct  8, 2007 23:31:56.920211000 India Standard Time",0
3189882,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121098719.047759,96,"Oct  8, 2007 23:59:41.428033000 India Standard Time",0
9074105,00:01:02:72:ab:55,00:e0:b1:87:f5:94,192.168.5.122,192.168.1.104,80.0,22025.0,,,-36577218.26408,1514,"Jun 13, 2010 06:11:22.211712000 India Standard Time",1
4331726,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,192.168.4.121,21.0,49672.0,,,-36635947.196323,64,"Jun 12, 2010 13:52:33.279469000 India Standard Time",1
8765077,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.2.110,80.0,4284.0,,,-36587149.307668,1434,"Jun 13, 2010 03:25:51.168124000 India Standard Time",1
8348848,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.63.40.21,192.168.4.120,80.0,1669.0,,,-36596379.511051,1434,"Jun 13, 2010 00:52:00.964741000 India Standard Time",1
4207824,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,192.168.4.121,16934.0,49489.0,,,-36639150.590655,60,"Jun 12, 2010 12:59:09.885137000 India Standard Time",1
452102,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,178.77.71.27,3389.0,2105.0,,,318606.260676,60,"Aug 14, 2011 07:01:46.736468000 India Standard Time",1
9099130,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,192.168.5.122,22068.0,21.0,,,-36576412.378807,92,"Jun 13, 2010 06:24:48.096985000 India Standard Time",1
392353,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,124.146.229.163,2636.0,22.0,,,299230.915748,62,"Aug 14, 2011 01:38:51.391540000 India Standard Time",1
8053540,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.2.113,80.0,3193.0,,,-36597379.408361,1434,"Jun 13, 2010 00:35:21.067431000 India Standard Time",1
6236698,00:01:02:72:ab:55,00:e0:b1:87:f5:94,75.127.97.72,192.168.1.102,80.0,3087.0,,,-36626460.89612,1514,"Jun 12, 2010 16:30:39.579672000 India Standard Time",0
